,0,1,2,3,4,5,6,7,8,9,description
182,295,Plantar fasciitis,Foot or toe pain,95,Ankle pain,36,Knee pain,24,Ankle swelling,13,"""Plantar fasciitis \t Also known as Policeman's Heel \t \t\t \tPlantar fasciitis (PF) is a painful inflammatory process of the plantar fascia"", ' the connective tissue on the sole (bottom surface) of the foot. It is often caused by overuse of the plantar fascia or arch tendon of the foot. It is a very common condition and can be difficult to treat if not looked after properly. Another common term for the affliction is ""policeman\'s heel"". \t\t Source: Wikipedia', 'Patients with plantar fasciitis often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t examination of foot', ' \t\t\t \t\t\t\t\t\t \t\t\t physical therapy exercises', ' \t\t\t \t\t\t\t\t\t \t\t\t application of splint', ' \t\t\t \t\t\t\t\t\t \t\t\t lipid panel', ' \t\t\t \t\t\t\t\t\t \t\t\t other therapeutic procedures and \t\t\t \t\t\t\t\t\t \t\t\t rectal examination \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Radiographic imaging procedure""}'"
183,296,Hyperopia,Diminished vision,70,Symptoms of eye,24,Abnormal movement of eyelid,24,Itchiness of eye,21,"'Hyperopia \t Also known as Farsightedness and Hypermetropia \t \t\t \tHyperopia', ' commonly known as being farsighted (American English)', ' being longsighted (British English)', ' or hypermetropia', ' is a defect of vision caused by an imperfection in the eye (often when the eyeball is too short or the lens cannot become round enough)', ' causing difficulty focusing on near objects', ' and in extreme cases causing a sufferer to be unable to focus on objects at any distance. As an object moves toward the eye', ' the eye must increase its optical power to keep the image in focus on the retina. If the power of the cornea and lens is insufficient', ' as in hyperopia', ' the image will appear blurred. \t\t Source: Wikipedia'"
184,297,Poisoning due to sedatives,Depressive or psychotic symptoms,68,Sleepiness,31,Depression,27,Insomnia,21,"'Poisoning due to sedatives \t \t \t\tPoisoning due to sedatives is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with poisoning due to sedatives often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests', ' \t\t\t \t\t\t\t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement', ' \t\t\t \t\t\t\t\t\t \t\t\t electrocardiogram', ' \t\t\t \t\t\t\t\t\t \t\t\t glucose measurement and \t\t\t \t\t\t\t\t\t \t\t\t toxicology screen \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Hematologic tests (Blood test)""}', '{""commonTestsAndProcedures"":""Complete blood count (Cbc)""}'"
185,298,Pemphigus,Skin lesion,54,Skin rash,54,Abnormal appearing skin,47,Itching of skin,22,"'Pemphigus \t \t\t \tPemphigus (/ˈpɛmfɪɡəs/ or /pɛmˈfaɪɡəs/) is a rare group of blistering autoimmune diseases that affect the skin and mucous membranes. \t\t Source: Wikipedia', 'Patients with pemphigus often receive \t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t biopsy', ' \t\t\t \t\t\t\t\t\t \t\t\t excision', ' \t\t\t \t\t\t\t\t\t \t\t\t excision of skin lesion', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic procedures on skin and subcutaneous tissue', ' \t\t\t \t\t\t\t\t\t \t\t\t magnetic resonance imaging', ' \t\t\t \t\t\t\t\t\t \t\t\t diagnostic procedures on nose;;;;;;'"
186,299,Peyronie disease,Impotence,67,Penis pain,58,Symptoms of prostate,34,Mass in scrotum,20,"'Peyronie disease \t Also known as Penile Fibrosis and Induratio Penis Plastica \t \t\t \tPeyronie\'s Disease (also known as ""Induratio penis plastica""', ' or more recently Chronic Inflammation of the Tunica Albuginea (CITA)', ' is a connective tissue disorder involving the growth of fibrous plaques in the soft tissue of the penis affecting up to 10% of men. Specifically', ' scar tissue forms in the tunica albuginea', ' the thick sheath of tissue surrounding the corpora cavernosa causing pain', ' abnormal curvature', ' erectile dysfunction', ' indentation', ' loss of girth and shortening. A variety of treatments have been used', ' but none have been especially effective. \t\t Source: Wikipedia'"
187,300,Hiatal hernia,Sharp abdominal pain,63,Sharp chest pain,48,Nausea,45,Vomiting,43,"'Hiatal hernia \t Also known as Diaphragmatic Hernia \t \t\t \tA hiatus hernia or hiatal hernia is the protrusion (or herniation) of the upper part of the stomach into the thorax through a tear or weakness in the diaphragm. \t\t Source: Wikipedia', 'Patients with hiatal hernia often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t glucose measurement', ' \t\t\t \t\t\t\t\t\t \t\t\t electrolytes panel', ' \t\t\t \t\t\t\t\t\t \t\t\t electrocardiogram', ' \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement and \t\t\t \t\t\t\t\t\t \t\t\t biopsy \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Hematologic tests (Blood test)""}', '{""commonTestsAndProcedures"":""Complete blood count (Cbc)""}'"
188,301,Extrapyramidal effect of drugs,Abnormal involuntary movements,66,Seizures,41,Anxiety and nervousness,31,Disturbance of memory,25,"'Extrapyramidal effect of drugs \t \t \t\tExtrapyramidal effect of drugs is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with extrapyramidal effect of drugs often receive \t\t\t \t\t\t intravenous fluid replacement', ' \t\t\t \t\t\t\t\t\t \t\t\t magnetic resonance imaging', ' \t\t\t \t\t\t\t\t\t \t\t\t psychotherapy', ' \t\t\t \t\t\t\t\t\t \t\t\t mental health counseling', ' \t\t\t \t\t\t\t\t\t \t\t\t cat scan of head', ' \t\t\t \t\t\t\t\t\t \t\t\t electroencephalogram (eeg)', ' \t\t\t \t\t\t\t\t\t \t\t\t physical therapy exercises and \t\t\t \t\t\t\t\t\t \t\t\t psychological and psychiatric evaluation and therapy \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Intravenous fluid replacement""}', '{""commonTestsAndProcedures"":""Magnetic resonance imaging (Mri)""}'"
189,302,Meniere disease,Dizziness,84,Diminished hearing,66,Ringing in ear,52,Plugged feeling in ear,36,"""Meniere disease \t Also known as Otogenic Vertigo \t \t\t \tMeniere's disease can cause severe dizziness"", ' a roaring sound in your ears called tinnitus', "" hearing loss that comes and goes and the feeling of ear pressure or pain. It usually affects just one ear. It is a common cause of hearing loss. Scientists don't yet know the cause. They think that it has to do with the fluid levels or the mixing of fluids in the canals of your inner ear. Symptoms occur suddenly and can happen as often as every day or as seldom as once a year. An attack can be a combination of severe dizziness or vertigo"", ' tinnitus and hearing loss lasting several hours. There is no cure. However', ' you may be able to control symptoms by changing your diet or taking medicine so that your body retains less fluid. Severe cases may require surgery. NIH: National Institute on Deafness and Other Communication Disorders \t\t Source: MedlinePlus', 'Patients with meniere disease often receive \t\t\t \t\t\t ophthalmologic and otologic diagnosis and treatment', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic procedures (interview;;;;;;'"
190,303,Anal fissure,Rectal bleeding,80,Pain of the anus,75,Blood in stool,65,Constipation,44,"'Anal fissure \t Also known as Anal Ulcer \t \t\t \tAn anal fissure is a break or tear in the skin of the anal canal. Anal fissures may be noticed by bright red anal bleeding on toilet paper', ' sometimes in the toilet. If acute they may cause pain after defecation but with chronic fissures pain intensity is often less. Anal fissures usually extend from the anal opening and are usually located posteriorly in the midline', ' probably because of the relatively unsupported nature and poor perfusion of the anal wall in that location. Fissure depth may be superficial or sometimes down to the underlying sphincter muscle. \t\t Source: Wikipedia', 'Patients with anal fissure often receive \t\t\t \t\t\t rectal examination', ' \t\t\t \t\t\t\t\t\t \t\t\t sigmoidoscopy or colonoscopy', ' \t\t\t \t\t\t\t\t\t \t\t\t excision', ' \t\t\t \t\t\t\t\t\t \t\t\t colonoscopy and biopsy', ' \t\t\t \t\t\t\t\t\t \t\t\t other or lower gi therapeutic procedures', ' \t\t\t \t\t\t\t\t\t \t\t\t proctoscopy and anorectal biopsy', ' \t\t\t \t\t\t\t\t\t \t\t\t referral to home health care service and \t\t\t \t\t\t\t\t\t \t\t\t pap smear \t\t\t \t\t\t.'"
191,304,Allergy,Skin rash,85,Allergic reaction,65,Itching of skin,61,Peripheral edema,28,"""Allergy \t Also known as Hypersensitivity and Hypersensitivity Reaction \t \t\t \tAn allergy is a hypersensitivity disorder of the immune system. Allergic reactions occur when a person's immune system reacts to normally harmless substances in the environment. A substance that causes a reaction is called an allergen. These reactions are acquired"", ' predictable', ' and rapid. Allergy is one of four forms of hypersensitivity and is formally called type I (or immediate) hypersensitivity. Allergic reactions are distinctive because of excessive activation of certain white blood cells called mast cells and basophils by a type of antibody called Immunoglobulin E (IgE). This reaction results in an inflammatory response which can range from uncomfortable to dangerous. \t\t Source: Wikipedia', 'Patients with allergy often receive \t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t nebulizer therapy', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic procedures on skin and subcutaneous tissue and \t\t\t \t\t\t\t\t\t \t\t\t routine chest x-ray \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Complete physical skin exam performed (ML)""}', '{""commonTestsAndProcedures"":""Nebulizer therapy""}', '{""commonTestsAndProcedures"":""Other diagnostic procedures on skin and subcutaneous tissue""}', '{""commonTestsAndProcedures"":""Routine chest X-ray""}'"
192,305,Chronic otitis media,Redness in ear,68,Ear pain,63,Nasal congestion,50,Cough,48,"'Chronic otitis media \t \t \t\tChronic otitis media is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with chronic otitis media often receive \t\t\t \t\t\t ophthalmologic and otologic diagnosis and treatment', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic procedures (interview;;;;;;'"
193,306,Fracture of the finger,Hand or finger pain,69,Foot or toe pain,54,Hand or finger swelling,35,Foot or toe swelling,14,
194,307,Hirschsprung disease,Constipation,86,Ankle pain,41,Vomiting,41,Sharp abdominal pain,41,"'Hirschsprung disease \t Also known as Aganglionosis', ' Congenital Megacolon', "" and Aganglionic Megacolon \t \t\t \tHirschsprung's disease (HD) is a disorder of the abdomen that occurs when part or all of the large intestine or antecedent parts of the gastrointestinal tract have no nerves and therefore cannot function. During normal fetal development"", "" cells from the neural crest migrate into the large intestine (colon) to form the networks of nerves called Auerbach's plexus and Meissner's plexus. In Hirschprung's disease"", ' the migration is not complete and part of the colon lacks these nerve bodies that regulate the activity of the colon. The affected segment of the colon cannot contract and therefore pass stool through the colon', ' creating an obstruction. In most affected people', ' the disorder affects the part of the colon that is nearest the anus. In rare cases', ' the lack of nerve bodies involves more of the colon. In five percent of cases', "" the entire colon is affected. Stomach and esophagus may be affected too. Hirschsprung's disease is also sometimes called congenital aganglionic megacolon. \t\t Source: Wikipedia"", 'Patients with hirschsprung disease often receive \t\t\t \t\t\t rectal examination'"
195,308,Polymyalgia rheumatica,Fatigue,47,Shoulder pain,42,Leg pain,36,Ache all over,36,"'Polymyalgia rheumatica \t Also known as PMR \t \t\t \tPolymyalgia rheumatica (which takes its name from the word ""polymyalgia"" which means ""pain in many muscles"" in Greek followed by the term ""rheumatica"") abbreviated as PMR', ' is a syndrome with pain or stiffness', ' usually in the neck', ' shoulders', ' and hips. The pain can be very sudden', ' or can occur gradually over a period. It may be caused by an inflammatory condition of blood vessels such as temporal arteritis. \t\t Source: Wikipedia', 'Patients with polymyalgia rheumatica often receive \t\t\t \t\t\t lipid panel', ' \t\t\t \t\t\t\t\t\t \t\t\t mammography', ' \t\t\t \t\t\t\t\t\t \t\t\t examination of breast', ' \t\t\t \t\t\t\t\t\t \t\t\t bone density scan'"
196,309,Lymphedema,Skin lesion,56,Leg swelling,49,Peripheral edema,45,Leg pain,37,"'{""symptoms"":""4""}', '{""symptoms"":""Throat swelling""}', '{""symptoms"":""4""}', 'Lymphedema \t \t\t \tLymphedema (lymphoedema in British English)', ' also known as lymphatic obstruction', ' is a condition of localized fluid retention and tissue swelling caused by a compromised lymphatic system. The lymphatic system returns the interstitial fluid to the thoracic duct and then to the bloodstream', ' where it is recirculated back to the tissues. Tissues with lymphedema are at risk of infection. \t\t Source: Wikipedia', 'Patients with lymphedema often receive \t\t\t \t\t\t wound care management', ' \t\t\t \t\t\t\t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t traction;;;;;;'"
197,310,Bladder cancer,Blood in urine,44,Retention of urine,18,Symptoms of bladder,14,Bladder mass,9,"'Bladder cancer \t Also known as Cancer Of Bladder', ' Urinary Bladder Cancer', ' Bladder Ca', ' and Malignant Neoplasm Of Bladder \t \t \t\tBladder cancer is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with bladder cancer often receive \t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t endoscopy and endoscopic biopsy of the urinary tract', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography', ' \t\t\t \t\t\t\t\t\t \t\t\t rectal examination', ' \t\t\t \t\t\t\t\t\t \t\t\t prostate specific antigen measurement', ' \t\t\t \t\t\t\t\t\t \t\t\t excision'"
198,311,Acute bronchospasm,Cough,89,Shortness of breath,74,Wheezing,63,Fever,59,"'Acute bronchospasm \t Also known as Bronchial Spasm \t \t\t \tSpasmodic contraction of the smooth muscle of the bronchi. \t\t Source: MeSH', 'Patients with acute bronchospasm often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t nebulizer therapy', ' \t\t\t \t\t\t\t\t\t \t\t\t electrocardiogram', ' \t\t\t \t\t\t\t\t\t \t\t\t cardiac enzymes measurement', ' \t\t\t \t\t\t\t\t\t \t\t\t influenzavirus antibody assay', ' \t\t\t \t\t\t\t\t\t \t\t\t cardiac monitoring and \t\t\t \t\t\t\t\t\t \t\t\t blood culture \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Radiographic imaging procedure""}', '{""commonTestsAndProcedures"":""Plain x-ray (X ray)""}'"
199,312,Acute glaucoma,Diminished vision,62,Pain in eye,41,Symptoms of eye,36,Eye redness,28,"' but normal or low IOP. \t\t Source: Wikipedia', 'Patients with acute glaucoma often receive \t\t\t \t\t\t ophthalmic examination and evaluation', ' \t\t\t \t\t\t\t\t\t \t\t\t other therapeutic procedures on eyelids;;;;;;'"
201,314,Dislocation of the patella,Knee pain,90,Knee swelling,22,Fluid retention,12,Problems during pregnancy,12,' \t\t\t \t\t\t\t\t\t \t\t\t treatment;;;;;;'
202,315,Sciatica,Back pain,81,Leg pain,81,Low back pain,76,Hip pain,56,'Sciatica \t Also known as Ischia and Sciatic Neuralgia \t \t\t \tSciatica (/saɪˈætɪkə/;;;;;;'
